id,neighbors
62269,58329
62280,
62282,
62330,
62339,
62356,"34504,36248,50423,51845,62048,62193"
62414,"395,9333,9905,18937,23834,23923,25229,32431,36651,58969,61950"
62420,"25994,41208,43082,43832,44274,47013,50881,51505,51531,52470,56042,56132,56403,62414"
62431,"35286,49183,51062,51845,62048"
62434,58331
62498,"6691,12219,55782,57093"
62517,
62534,"318,464,740,742,760,997,1030,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24218,24651,24766,24991,25020,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28478,28911,29246,30354,30637,30716,32509,32606,32708,33062,33184,33485,33937,35241,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40566,40799,41257,41358,41857,41964,42674,42833,43462,43549,44164,44601,45014,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,49349,49454,49561,50438,51049,51738,52524,52887,53526,55406,56364,57605,57947,58054,58365,58881,58969,59911,60081,60335,61330,61438"
62535,"429,437,742,760,977,1122,3531,4988,5052,7641,9333,9754,11521,12834,13376,13468,14236,14742,15010,16070,16202,16327,16838,16922,17433,18374,18657,19244,19861,20246,22232,23343,23724,23834,23907,24116,24187,24651,25027,25164,25790,26678,26710,26889,27231,27289,27305,27318,27656,28308,28408,28478,28911,30354,30716,31612,31889,32509,33062,35497,36723,37111,37303,39067,39317,39690,40288,40518,40566,41050,41212,41257,41358,41724,41964,42334,42448,42833,43462,43486,43549,44164,44238,44967,45661,45726,46103,46816,48015,48166,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52623,52896,53450,53526,53534,53568,53626,53709,53742,53761,53832,55235,55303,55305,56331,57748,58271,58365,58944,58969,59529,59573,59911,60081,60986,61438,61772,62226"
62570,
62622,"32562,37426,37845,42188,43542,55279,55905,56316"
62660,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,44171,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915"
62673,52483
62693,
62718,
62736,"40954,43253,43370"
62747,"23619,45559,48643,51060,55560"
62749,"32597,36077,36329,37845,38127,45270,50707"
62770,"429,437,760,4988,9754,11521,18374,26678,26710,31612,32509,36723,40518,41964,43281,45661,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52896,53450,53534,53568,53626,53742,53761,55235,55303,56331,57748,58271,58944,59529,59573,60986,62226"
62780,"6019,12126,13514,34526,50021,55487"
62802,"49334,59392"
62829,
62831,"429,437,537,742,760,977,997,1072,1105,1122,1571,3531,4757,4820,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,12112,12195,12834,13376,13468,14236,14742,15791,16070,16202,16327,16696,16838,16922,16991,17433,18263,18374,18657,18937,18939,19244,19861,20246,20337,23102,23343,23724,23834,23907,24187,24651,24991,25020,25027,25033,25164,25565,25790,26678,26710,26889,27231,27289,27305,27318,28236,28308,28408,28478,28911,29246,30354,31612,31889,32272,32509,33062,33177,33335,33937,34569,35241,35497,36723,37111,37410,37736,38337,39067,39317,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43486,43549,44164,44192,44238,45130,45661,45726,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52623,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,58969,59436,59529,59541,59573,59906,60081,60986,61330,61438,61772,61925,61936,62033,62226,62535,62770"
62833,"33609,37308,42680,43298,50545,55271,57350"
62834,"51111,60185"
62840,"619,5033,5760,14352,54538,57041"
62875,"37399,37464,38092,40375,41928,42321,45130,47401,48538,50494,53709,55150,55157,56879"
62889,
62922,"9872,10170,19089,24318,24713,25511,30347,32101,32854,36300,39781,49504,57692"
62926,
62971,"22944,28146"
62983,
63001,"46808,55656"
63068,"1740,10918,27371,29225,48359,58644"
63075,"43947,57646"
63183,"429,437,742,760,977,1122,3531,4988,5052,7641,9333,9754,11521,12834,13376,13468,14236,14742,15010,16070,16202,16327,16838,16922,17433,18374,18657,19244,19861,20246,22232,23343,23724,23834,23907,24116,24187,24651,25027,25164,25790,26678,26710,26889,27231,27289,27305,27318,27656,28308,28408,28478,28911,30354,30716,31612,31889,32509,33062,35497,36723,37111,37303,39067,39317,39690,40288,40518,40566,41050,41212,41257,41358,41724,41964,42334,42448,42833,43462,43486,43549,44164,44238,44967,45661,45726,46103,46816,48015,48166,48733,49495,49511,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52623,52896,53450,53526,53534,53568,53626,53709,53742,53761,53832,55235,55303,55305,56331,57748,58271,58365,58944,58969,59529,59573,59911,60081,60986,61438,61772,62226,62535,62770,62831"
63198,
63218,53784
63244,
63277,
63284,"47282,50918"
63297,"403,1214,1940,3650,6308,26559,26644,29473,36283,37814,41196,46006,47408,48798,52598,55373"
63314,"913,1043,22946,26644,30456,31480,34726,41196,45282"
63349,
63359,
63367,
63433,
63435,
63618,"480,25001,25276,32500"
63655,"41084,50811,57604"
63657,
63668,"40289,55977"
63741,"742,760,997,4757,4988,6284,6706,7586,7980,9754,10594,16696,23102,24991,25027,25033,26678,26710,26889,27318,29246,32509,33062,33335,33937,35241,36723,37410,37736,38618,39317,39690,39970,40288,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45014,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48724,49525,49561,51738,52887,53526,56849,57605,58365,58881,59911,61330"
63749,
63756,55463
63760,63284
63789,
63805,
63815,"8064,20937,25346,25487,26932,31116,31126,43115,50060,55463,58594"
63826,"1536,18610,27300,38029,38902,42652,47039,48339,51345,53864,54274,55552"
63856,48205
63880,45628
63922,
63927,"429,437,742,760,997,1105,1571,3531,4757,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,15791,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28408,28478,28911,29246,30354,31612,32509,33062,33177,33335,33937,35241,36723,37111,37410,37736,38337,38618,39067,39317,39690,39970,40288,40518,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45661,45726,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48733,49495,49511,49525,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,56474,56849,57605,57748,58271,58881,58944,58969,59529,59573,59911,60081,60986,61330,61438,62226,62770,62831,63741"
63932,44437
63936,
63943,"38939,61485"
63993,"2157,29114,48749,53919,55706"
64011,"3519,4171,7173,12645,12990,13217,15051,15481,16448,20666,20754,23728,24639,25484,26779,36000,36374,36581,40902,47166,52187,53351,55793,56051,59329,59673"
64014,
64111,"318,464,740,742,760,997,1030,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28478,28911,29246,30354,30637,32509,32606,32708,33062,33184,33485,33937,35241,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40566,40799,41257,41358,41857,41964,42674,42833,43462,43549,44164,44601,45014,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,49349,49454,49561,50438,51049,51738,52524,52887,53526,55406,56364,57605,57947,58054,58365,58881,58969,59911,60081,60335,61330,61438,62534,63741,63927"
64185,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660"
64194,
64218,46842
64301,55081
64347,
64365,
64422,
64427,
64462,58253
64467,"2487,13832,16492"
64511,
64568,50962
64605,"48412,53085"
64617,62194
64619,
64623,
64629,
64630,
64657,"44437,63932"
64661,"318,464,740,742,760,997,1030,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28478,28911,29246,30354,30637,32509,32606,32708,33062,33184,33485,33937,35241,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40566,40799,41257,41358,41857,41964,42674,42833,43462,43549,44164,44601,45014,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,49349,49454,49561,50438,51049,51738,52524,52887,53526,55406,56364,57605,57947,58054,58365,58881,58969,59911,60081,60335,61330,61438,62534,63741,63927,64111"
64668,"742,760,997,1105,1571,4988,6284,6706,7980,9754,10594,15791,16696,23102,24991,25027,25033,26678,26710,26889,27318,29246,32509,33062,33177,33335,33937,35241,36723,37303,37410,37736,38337,38618,39317,39690,39970,40566,41358,41857,41920,41964,42833,43462,43549,44164,45779,46103,46398,46650,46659,46684,47190,47764,49561,52887,53526,56474,57605,58881,59911,61330,63741,63927,64661"
64687,"33129,46053,57394,62889"
64690,
64721,
64733,"52088,55977"
64806,
64807,"13048,43511,52043,55350"
64808,
64820,"618,742,2501,7276,9333,10398,13376,19113,20543,23834,24991,25173,29448,31222,33781,36446,37951,40165,40530,42140,44703,46594,48682,56710,58222,58969"
64831,
64852,"464,740,742,1840,3531,4293,4295,4443,4763,4779,5039,6701,9754,16840,17602,19113,19461,23389,23724,23835,24003,24116,24651,24766,25027,25130,25149,26889,27231,27305,27318,28478,28911,33062,33184,33485,35241,36723,37303,37736,38618,39067,39690,39970,40566,40799,41257,41358,41964,42833,43462,43549,44164,45014,45779,46103,46398,47496,53526,58365,59911"
64868,"3519,4171,7173,12645,12990,13217,15051,15481,16448,20666,20754,23728,24639,25484,26779,36000,36374,36581,40902,47166,52187,53351,55793,56051,59329,59673,64011"
64883,
64899,"32480,35847,38160,38611,40311,41110,43708,45146,45236,48137,49889,52581,53734,56378,60715"
64953,
64961,
64975,
65014,"38801,57090"
65038,
65052,"31116,39187"
65109,"429,437,537,742,760,977,997,1072,1105,1122,1571,3531,4757,4820,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,12112,12195,12834,13376,13468,14236,14742,15791,16070,16202,16327,16696,16838,16922,16991,17433,18263,18374,18657,18937,18939,19244,19861,20246,20337,23102,23343,23724,23834,23907,24187,24651,24991,25020,25027,25033,25164,25565,25790,26678,26710,26889,27231,27289,27305,27318,28236,28308,28408,28478,28911,29246,30354,31612,31889,32272,32509,33062,33177,33335,33937,34569,35241,35497,36723,37111,37410,37736,38337,39067,39317,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43486,43549,44164,44192,44238,45130,45661,45726,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52623,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,58969,59436,59529,59541,59573,59906,60081,60986,61330,61438,61772,61925,61936,62033,62226,62535,62770,62831,63183,63741,63927,64661,64668"
65119,
65149,"1495,3639,10284,41369,47736,51405"
65158,"44295,55933"
65172,"37421,49227"
65185,
65216,
65221,"742,760,4757,7586,25027,26889,27318,31612,32509,33062,33335,36723,37410,39690,40288,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,44967,46103,46264,46650,46659,46684,46816,47190,47483,47764,48015,49525,52887,53526,53709,55305,55331,56849,57605,58365,59911,61330,61772,63741,63927"
65223,55088
65241,"1713,46547,47127,48769"
65252,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185"
65269,
65270,"742,760,4757,7586,25027,26889,27318,31612,32509,33062,33335,36723,37410,39690,40288,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,44967,46103,46264,46650,46659,46684,46816,47190,47483,47764,48015,49525,52887,53526,53709,55305,55331,56849,57605,58365,59911,61330,61772,63741,63927,65221"
65281,
65285,
65289,
65297,"12713,17148,27544,35639,39499,47076,53381"
65300,"27300,38029,42652,48339,51345,55552,63826"
65345,"429,437,537,742,760,977,997,1072,1105,1122,1571,3531,4757,4820,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,12112,12195,12834,13376,13468,14236,14742,15791,16070,16202,16327,16696,16838,16922,16991,17433,18263,18374,18657,18937,18939,19244,19861,20246,20337,23102,23343,23724,23834,23907,24187,24651,24991,25020,25027,25033,25164,25565,25790,26678,26710,26889,27231,27289,27305,27318,28236,28308,28408,28478,28911,29246,30354,31612,31889,32272,32509,33062,33177,33335,33937,34569,35241,35497,36723,37111,37410,37736,38337,39067,39317,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43486,43549,44164,44192,44238,45130,45661,45726,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52623,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,58969,59436,59529,59541,59573,59906,60081,60986,61330,61438,61772,61925,61936,62033,62226,62535,62770,62831,63183,63741,63927,64661,64668,65109,65221,65269,65270"
65356,"742,760,997,4757,4988,6284,6706,7586,7980,9754,10594,13468,14236,16696,23102,24991,25027,25033,25164,26678,26710,26889,27318,29246,32509,33062,33335,33937,35241,36723,37410,37736,38618,39317,39690,39970,40288,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45014,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48724,49525,49561,51738,52887,53526,56849,57605,58365,58881,59911,61330,63741,63927,64661,64668,65221,65270"
65372,"509,17183,32445,42513,61914"
65387,"40289,55977,63668"
65406,"48412,53085,64605"
65503,
65524,"51062,51845,62431"
65561,"16811,35373,45659,49820,53793,57287,62282,62570"
65580,"59405,59730,65038"
65606,
65614,"7276,9333,13376,16696,19113,23834,24991,25173,28487,31222,31507,33781,36446,39747,44703,51990,56710,58969,61976"
65615,61715
65749,"37181,57296"
65767,"26347,59404"
65792,"12023,23495,26889"
65814,
65885,"33609,37308,42680,43298,50545,55271,57350,62833"
65935,44145
65959,
66007,
66008,61715
66020,
66044,"52099,55509"
66045,58549
66077,40834
66082,41479
66092,
66117,"38193,41076,60416"
66119,"1043,22946,24326,28600,30456,37814,48798,59551"
66138,"7276,9333,13376,24991,25173,31222,36446,44703,56710,58969,65614"
66144,
66153,"5473,12921,15002,19371,22601,34038,52941,53085,56683,60110,61757,63367"
66219,"46615,51763"
66275,"36181,36423,37341,41931,44415,45962,47103,57223,60034,63349"
66285,
66310,"1674,10613,45512"
66312,
66317,"21206,32005,57638"
66318,"429,437,742,760,997,3531,4757,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33335,33937,35241,36723,37111,37410,37736,38618,39067,39317,39690,39970,40288,40518,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45014,45661,45726,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48724,48733,49495,49511,49525,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,51738,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,56849,57605,57748,58271,58365,58881,58944,58969,59529,59573,59911,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65221,65270,65345,65356"
66365,"20936,63244"
66393,
66399,"401,36777,39968,44410,47180,48911,57038,59059,64831"
66401,
66411,66312
66524,
66533,
66580,23558
66648,"10494,32465,40234,46655,58156,62282"
66653,
66670,"49533,52816"
66712,
66727,19832
66752,
66768,
66781,"3877,42734"
66789,
66791,
66793,"41423,65503"
66831,"5473,12921,15002,19371,22601,34038,52941,53085,56683,60110,61757,63367,66153"
66835,
66848,61946
66866,
66885,
66889,"51505,51531,62420"
66895,"11185,26806,35560,35742,47103,47780,48925,50450,58912"
66910,"47394,48479"
66923,54868
66926,"63284,63760"
66948,"429,437,537,742,760,997,1072,1105,1571,4757,4820,4988,6284,6706,7586,7980,9754,10594,11521,12112,12195,15791,16696,16991,18263,18374,18937,18939,20337,23102,24991,25020,25027,25033,25565,26678,26710,26889,27318,28236,29246,31612,32272,32509,33062,33177,33335,33937,34569,35241,36723,37410,37736,38337,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43549,44164,44192,44238,45130,45661,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,59436,59529,59541,59573,59906,60986,61330,61772,61925,61936,62033,62226,62770,62831,63741,63927,64661,64668,65109,65221,65269,65270,65345,65356,66318"
66995,"742,15010,22232,23724,24116,24651,25027,26889,27231,27318,27656,28478,28911,30716,31612,33062,36723,37303,39067,39690,40288,40566,41050,41212,41257,41358,41724,41964,42334,42448,42833,43462,43549,44164,44238,44967,46103,46816,48015,48166,53526,53709,53832,55305,58365,59911,61772,62535,63183,64852,65221,65270"
67012,"35378,35847,45205,45296,46023,55649,56669,57038,59440,60107,60894,62130"
67023,
67025,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252"
67026,
67029,"36642,40020,40296,42248,48962,52545"
67056,"16279,22568,23835,24991,43727,46440,56061,62223"
67069,
67094,"2157,29114,48749,53919,55706,63993"
67103,"1495,13744,28036,29225,44562,56364,65503"
67128,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025"
67129,"742,760,997,4757,4988,6284,6706,7586,7980,9754,10594,16696,23102,24991,25027,25033,26678,26710,26889,27318,29246,32509,33062,33335,33937,35241,36723,37410,37736,38618,39317,39690,39970,40288,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45014,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48724,49525,49561,51738,52887,53526,55331,56849,57605,58054,58365,58881,59911,61330,63741,63927,64661,64668,65221,65270,65356,66318"
67148,"35633,37411,37426,42021,43558"
67172,"41423,65503,66793"
67181,"26188,37516,47575,49658,50239,58667,62053"
67185,
67205,57823
67206,"51049,59745"
67207,
67208,
67217,"20298,23615,27371,27525,29225,57326"
67241,"10906,30304,60442"
67279,39506
67280,"49820,52364"
67295,
67305,"25487,45437"
67316,
67323,54303
67356,"58329,62269"
67442,"429,437,537,742,760,977,997,1072,1105,1122,1571,3531,4757,4820,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,12112,12195,12834,13376,13468,14236,14742,15791,16070,16202,16327,16696,16838,16922,16991,17433,18263,18374,18657,18937,18939,19244,19861,20246,20337,23102,23343,23724,23834,23907,24187,24651,24991,25020,25027,25033,25164,25565,25790,26678,26710,26889,27231,27289,27305,27318,28236,28308,28408,28478,28911,29246,30354,31612,31889,32272,32509,33062,33177,33335,33937,34569,35241,35497,36723,37111,37410,37736,38337,39067,39317,39690,39970,40288,40518,40566,41212,41230,41358,41857,41920,41928,41964,41966,42448,42833,43462,43464,43486,43549,44164,44192,44238,45130,45661,45726,45779,45962,46103,46264,46398,46614,46650,46659,46667,46684,46740,46816,47190,47401,47483,47764,47780,47832,48156,48733,49495,49511,49525,49561,49626,49639,49754,49785,49815,49823,49876,50263,50494,50913,51385,51435,52382,52623,52887,52892,52896,53010,53017,53042,53450,53526,53534,53568,53626,53742,53761,55150,55158,55235,55303,55305,55331,55582,55741,56061,56331,56474,56512,56604,56849,56879,57605,57748,58271,58679,58826,58881,58944,58969,59436,59529,59541,59573,59906,60081,60986,61330,61438,61772,61925,61936,62033,62226,62535,62770,62831,63183,63741,63927,64661,64668,65109,65221,65269,65270,65345,65356,66318,66948,66995,67129"
67459,"3013,4918,10869,11888,12665,22869,23160,23347,27747,31373,34043,58907,61296,66866"
67498,
67505,"30866,34315,36102,41998,54040,55121"
67538,
67551,
67566,
67575,"12638,15547"
67579,"318,464,740,742,760,997,1030,1318,1840,1842,1847,1893,3531,4293,4295,4443,4763,4779,4988,5039,5052,5139,5847,6284,6701,6706,6960,7641,7980,8566,8567,8571,8669,8791,8811,9333,9754,9776,9788,9820,9830,10200,10208,10345,10398,10558,10575,10594,10624,10707,10709,11023,11026,11031,11037,11199,11202,11212,11222,11377,13376,13468,14236,14742,16070,16202,16327,16696,16838,16840,16922,17433,17602,18657,19113,19244,19461,19861,20246,21630,23102,23343,23389,23478,23724,23746,23834,23835,23907,24003,24116,24123,24218,24651,24766,24991,25027,25033,25130,25149,25164,25790,26678,26710,26889,27231,27289,27305,27318,27533,28478,28911,29246,30354,30637,32509,32606,32708,33062,33184,33485,33937,35241,36723,37111,37303,37410,37736,37877,38618,38682,39067,39227,39317,39690,39970,40566,40799,41257,41358,41857,41964,42674,42833,43462,43549,44164,44601,45014,45726,45779,45941,46103,46227,46398,46641,46650,46659,47190,47496,47764,48081,48724,49349,49454,49561,50438,51049,51738,52524,52887,53526,55406,56364,57605,57947,58054,58365,58881,58969,59911,60081,60335,61330,61438,62534,63741,63927,64111,64661,64668,64852,65356,66318,67129,67442"
67580,
67596,"1566,1622,13692,15332,18701,19095,20843,21841,23876,28048,34043,36768,38164,39721,42840,46215,48841,54478"
67597,52251
67615,"51790,52290,54303,62889,67323,67498"
67624,"34302,53756"
67630,"7073,27467,54571"
67642,
67668,
67713,"10104,56849"
67718,"1536,18610,38902,47039,53864,54274,63657,63826"
67728,"3013,3948,4918,10869,11888,12665,22869,23160,23347,27747,31373,34043,42062,58907,61296,66866,67459"
67745,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128"
67756,
67763,"1536,18610,38902,47039,53864,54274,63826,67718"
67779,"40919,49412"
67813,
67864,"54303,67323,67615"
67873,"33609,37308,42680,43298,50545,55271,57350,62833,65885"
67890,"12820,50962"
67948,"16408,16436,20298,23322,23614,26746,27371,29225,52425,54108,59445,63068"
67981,"37421,49227,65172"
68037,
68073,
68084,"429,437,742,760,997,3531,4757,4988,5052,6284,6706,7586,7641,7980,9333,9754,10594,11521,13376,13468,14236,14742,16070,16202,16327,16696,16838,16922,17433,18374,18657,19244,19861,20246,23102,23343,23724,23834,23907,24651,24991,25027,25033,25164,25790,26678,26710,26889,27231,27289,27305,27318,28478,28911,29246,30354,31612,32509,33062,33335,33937,35241,36723,37111,37410,37736,38618,39067,39317,39690,39970,40288,40518,40566,41212,41358,41857,41920,41964,41966,42448,42833,43462,43464,43549,44164,44238,45014,45661,45726,45779,46103,46264,46398,46650,46659,46684,46816,47190,47483,47764,48156,48724,48733,49495,49511,49525,49561,49626,49754,49785,49823,49876,50263,50913,51385,51435,51738,52887,52896,53450,53526,53534,53568,53626,53742,53761,55235,55303,56331,56849,57605,57748,58271,58365,58881,58944,58969,59529,59573,59911,60081,60986,61330,61438,62226,62770,62831,63741,63927,64661,64668,65109,65221,65270,65345,65356,66318,67129,67442"
68111,"23970,32132,41927"
68156,
68165,
68199,"26053,48213,54786,61278,65959"
68204,
68207,
68208,
68252,"458,476,1047,1438,1757,2484,4242,4249,4450,7197,7215,7514,8020,9521,16894,17767,17971,20337,20571,20733,22079,22278,23343,24655,25049,25050,28192,31325,31548,32214,34335,34470,34545,35991,38160,39747,39839,40704,40834,41904,45247,45901,46635,48777,51653,53605,56070,56165,57038,58283,58604,61351,61915,62660,64185,65252,67025,67128,67745"
68261,
68266,
68278,"33507,40085,44994"
68290,"21087,25487,42992,43947,45437,56258,57927,67305"
68296,
68315,"39505,41593,47982,54010"
68329,59176
68401,
68417,
68456,42980
68523,64427
68540,"40919,49412,67779"
68549,"395,4661,7394,9333,9905,18937,23834,23923,32431,38580,58969,62107,62414"
68574,"60154,61576"
68591,66835
68642,"12713,17148,27544,35639,39499,47076,53381,65297"
68656,"49820,52364,67280"
68690,
68691,"33408,47718,62570"
